max_mag,mean_mag,std_dev,zero_cross,max_x,max_y,max_z,SMA,LABEL
2.92155420107544,1.0779693445260345,0.2980031133582551,41,2.1989556581546337,0.8839140149757967,1.7084405103545868,1.368274853895099,1
7.364042237159171,1.627499574708543,1.3242271561007906,10,6.519469402684617,1.5928442283079902,3.03125123380911,2.22526381045009,2
2.7634462746156685,1.0484691604963288,0.3167355699093405,42,0.4395754470205027,0.497971695362434,2.694736450513149,1.250185396234654,1
2.4281705948309673,1.034865352982545,0.23908782869340806,28,1.5562676875251515,0.609620611950726,1.7901767662290955,1.303319935582131,1
6.382563406570669,1.5563715305384493,1.1602722966787005,8,2.358132603042101,3.4564595659095576,4.819669442461503,2.2116924695566498,2
1.2172984765005423,1.0290846503318667,0.08664753653238357,46,0.2133591157314172,0.25016191137390636,1.2107418552232814,1.1575377306211463,0
1.926858845291504,1.0689415814546714,0.17357187578791566,28,0.5238114752016154,0.9381476257324397,1.6578595872829172,1.3340276531925281,1
5.651724298997262,1.5899258376494427,1.0807367079297792,8,1.8018505511086063,4.062442868256294,3.5285885920017366,2.3371647749273325,2
3.600192881022125,1.34409706745951,0.6451300623314251,12,1.0203330038565332,3.370594881501484,1.4186607665029418,1.884793786765742,2
13.335291756834158,1.7043662097427075,2.1105943586752196,8,8.655278934458618,2.2812547801680054,9.884939526095573,2.3679068311913234,1
2.0921767031259386,1.0493673141526574,0.21609072201055918,24,0.1226605556474261,0.8088106528420193,1.9289433962437397,1.1830979765453256,1
4.075616686466239,1.2510549191880584,0.6307804855057739,8,1.729717924112456,2.2101210958250697,2.9553497288468464,1.6741692583971892,2
7.783961972714419,1.5158885752637554,1.251290467245641,12,2.992994295936705,4.299077833109082,5.757601837746738,2.1244526398600123,2
4.165139575638644,1.1995136634915706,0.4789135441005551,14,3.621740005692365,0.2554195111240719,2.056549926952014,1.4855371122098189,1
1.859748408930357,1.0326552507292899,0.17945331776610784,47,0.433270283018343,1.0771588611734744,1.4636961308084058,1.3042790109023903,1
1.1878322975834634,1.0138793427405748,0.09306528613960394,41,0.2051715321675631,0.21255931902931235,1.176792850883048,1.1282247104057137,0
2.2986826587055593,1.0282575842190942,0.20665755600954516,42,1.8844357425951983,0.8563752195871783,1.1511550777545032,1.2496390299759823,1
1.21696912812726,1.0013215110559446,0.08606755593802068,58,0.3066294294595384,0.2705579189802345,1.1910653981266035,1.1571828753673312,0
5.454719149517958,1.4801004530910489,0.8873407930095795,12,0.5317588697350363,5.092571054172194,1.8806683819279608,1.9699687842926514,2
1.7961615762339083,1.0388055997212386,0.12609137535693332,46,0.2502286644466213,0.6793409452874922,1.643799836806244,1.1691005287865968,1
3.205299712005387,1.129652853943751,0.38943096699266566,28,1.4405511407789022,2.0131790096816693,2.1684811221890126,1.4886675079424787,2
3.9815394964295265,1.1809264592932864,0.5001113567748753,20,2.376487890894888,0.2696265728253918,3.1839400934438817,1.4615782053772042,1
1.3237150745924782,1.0403055004252424,0.1176962509477945,55,0.44526367052779037,0.26856129433906534,1.3154440432466485,1.2190255700200254,0
1.1463563902237754,1.0011795668667751,0.05947674072223224,46,0.21096020554398975,0.16828065247750368,1.1352601312904818,1.0977640075841313,0
1.3995846721340068,1.0432867877852088,0.10801692222810878,51,0.36907827879837435,0.33869735256251776,1.3936837505111936,1.2253523696740825,0
6.102760462124447,1.3485145105039174,0.8915773406804551,18,2.071651255825291,5.652699477083343,1.380463666505757,1.8328444445215288,1
2.456149294159543,1.0325244406843823,0.21642423571766414,38,1.8169498354368667,0.349372066291512,1.6216337628458826,1.1801372635949519,1
1.1709159311572161,0.9887290393360874,0.05964492842164989,45,0.1749587607061805,0.17226841763566358,1.1694095489669971,1.0862996538933443,0
1.2921558124763466,1.0211716659572971,0.11227296330079514,51,0.3955692891989449,0.23607248159635105,1.2875821697122793,1.1998328584685398,0
8.44030287853648,2.031570193200071,1.7123165751854332,10,3.4468980981844792,6.726017244204164,3.757432396308897,3.0632358788253864,2
6.0542081291025305,1.200213963525567,0.7245402302587602,12,0.1392819581272075,2.031712745368726,5.702713325773025,1.3993192890349706,1
1.0946652585828907,0.9968318134291964,0.03130586669671917,57,0.10062148339603255,0.1373702934095873,1.0900009496762422,1.0629404105190623,0
5.091239277556119,1.5184768808878935,0.9992778470661859,8,1.8633446803149996,2.99562759353989,3.670814528751672,2.2423587426365184,2
2.062634779240643,1.0237921681812296,0.17211163945365304,34,0.822452918381852,0.7312112708508197,1.744523862536423,1.1955440058374442,1
6.049676967678368,1.2211719134755397,0.7205376350897602,22,0.49144596631487397,5.2121152920906955,3.0497711315469864,1.5595054527449395,1
1.3426688921171557,1.0329156634212469,0.11530554723546299,47,0.2871522293081664,0.3005926894956109,1.3218222334491112,1.2091231931551438,0
2.681190756180569,1.0568995363030336,0.29872698688486654,28,0.606610186070053,0.5407723934234295,2.608082664472192,1.2440788348986593,1
2.420133522598927,1.0288656959260865,0.22428209369738258,44,0.77109695894697,1.365870593026486,1.8631876051110061,1.2671797165474032,1
10.3710120963048,2.3722620673315276,2.107836000307939,12,8.871425404118678,3.9533681873041266,3.697756095523073,3.545089085201543,2
1.3323844632957187,1.0099580219470363,0.137314117057517,52,0.3890893639945877,0.4033135614679001,1.2678054414215372,1.20356478067365,0
1.1969050650509458,1.0193876942550792,0.08103991036159262,45,0.24870671900698257,0.3461935200420231,1.1928656588997517,1.1798208170293918,0
3.5208485021630755,1.0771436440285653,0.47329572420778304,25,0.33140978074970395,0.26503569869892885,3.5139094822811305,1.242927006865051,1
1.2714234864355025,1.003523666976807,0.11123362869697903,48,0.4211578596099164,0.3296830575196707,1.2713131346675273,1.2017718207900336,0
1.4044291324324074,1.0191727217330588,0.13891689305132096,56,0.44101817828881196,0.3370551752407635,1.382399127223091,1.2060857285078013,0
10.524227999863932,1.9343322397582114,1.9843599184670255,6,4.472466307062593,8.472343270548652,4.35612438198209,2.826354901681486,2
2.2471526465325256,1.044717619671853,0.21211934268493382,40,0.4804380957235136,1.71166741351396,1.4043802586175669,1.2884668877986243,1
1.1653301117213535,0.9838037260833457,0.07958531167265155,42,0.2314177907724453,0.19600665985032695,1.1547357405380045,1.0954369740262193,0
5.131661478312512,1.161615669299951,0.6272824822294795,19,0.7303456758863817,1.0495223129698406,4.969813642008023,1.4034923790910565,1
2.284155598692395,1.042506962834875,0.32121087550056837,20,0.831479949720515,0.6075952065089149,2.1458259023569615,1.2781484671284904,2
11.861266840882465,1.9918568358009814,2.188901928783916,12,0.3775590890576439,0.7999274210812098,11.834251959331551,2.2526910106878226,2
3.052608013879909,1.1024182519853105,0.3503686905412704,12,0.5110059456630989,2.863904900155236,1.1050799646769216,1.3560430363360882,1
11.211445189792695,2.01858617501657,2.316780456650885,6,1.0387803324270943,5.198396674736758,9.878973159026916,2.68642510877421,2
3.806214160533834,1.328375902753894,0.6753892376837315,4,1.3336551631283198,3.3959375850469407,1.1375412683620907,1.796173502342991,2
6.382583928099913,1.5616831494547327,1.200407362072928,6,4.241178048469733,3.4742406077349477,3.3594060709709552,2.2990353516992292,2
1.2098517997815639,1.023312322245377,0.07210522255111035,47,0.27440213382399653,0.21848417964045164,1.2051254708656898,1.1487938788459835,0
1.1724392790412068,1.0124539173582336,0.08600589711499919,45,0.3179972079652352,0.23998882557641105,1.1535054219366514,1.1838142362800381,0
1.2427560205674255,1.0390667228568669,0.09425566296067155,46,0.22980587668931263,0.28495981477371773,1.2348130023216852,1.1818715488147558,0
5.874587890874209,1.4562434807189462,1.1804991728224539,10,0.7485225309733325,0.17859808474118982,5.826472269458034,1.6566459878301987,2
1.3699203027648261,1.0192990190999953,0.14376628846670675,49,0.35780763104513663,0.38061938377807764,1.35693609653066,1.2398157168739488,0
1.2980402967483529,1.0319296783101084,0.12656438492312005,56,0.4776021048729206,0.2951904837142209,1.2951180222511227,1.2217018937689443,0
3.1357525860379485,1.0921798703755345,0.39829123536397454,32,0.3892995593438554,0.8695918709699909,3.0108605233737262,1.3063884015962413,1
1.1574012249173122,1.0040709611759056,0.05996082626536513,48,0.18536585779163428,0.18407112620915198,1.1544503598348048,1.1093302298330199,0
4.154193186656695,1.2503183262303192,0.6295605688498906,8,0.2905219197608105,2.9089608404095575,2.9700578540468396,1.5626731404134528,2
3.2926276305554585,1.0868762773470304,0.36406963959885874,25,1.866593414478436,2.382034258928109,1.3618928335346843,1.3419882166948753,1
1.1338540636362238,1.016696554781252,0.06581600841004716,56,0.19022443049377727,0.2513080277488926,1.12582326485429,1.1351672724069402,0
1.115711092458804,1.0234305062503295,0.035945026383965115,54,0.16631465974912102,0.1497414637877238,1.1108108219642778,1.158945333666621,0
2.7225641972225993,1.1743228604307006,0.41397452202956997,32,0.6673119560008224,1.5560655574090645,2.2674166825634923,1.5302076834166103,2
3.304587600110983,1.0994305653177123,0.4846155178920406,36,0.8729089984983667,0.6969832162096522,3.127350937674508,1.3574777501488995,1
1.6739148977774565,1.035407829330966,0.18006036065602168,57,0.38944296327334094,1.3635319505019277,1.4541386754837777,1.285267751263627,1
6.028629089024676,1.5453305783853835,1.0420760721453937,10,0.5046202755543558,5.867485784102355,1.2913830887555584,1.9841727867050871,2
1.2476026189296818,1.0326499010606351,0.10535509401883289,45,0.3343994935124091,0.2551139586508116,1.2319304035386907,1.1739104901451107,0
1.8296850906288842,1.0666390579126055,0.14067084434324853,47,0.35857209939343837,1.3576203969030565,1.2058618127660512,1.2882838383372586,1
1.1399983380149858,1.0084889279104978,0.04684450733442027,49,0.2288791556897219,0.1603970328946023,1.129504431569217,1.149520880115017,0
2.3329869012681006,1.0793769208496353,0.22968021762901794,22,1.813522824633345,0.48528564719133443,1.4294429210630593,1.3060218956088878,1
1.1264616939750798,1.0020732944206927,0.051854316138288205,44,0.14060677668471971,0.23082102263686105,1.1242276370546294,1.1379271948981668,0
6.140577322625138,1.571726787794527,1.0372076146454545,15,4.39123316811693,1.6292703420054633,4.030366940272024,2.2590649887383476,2
1.1835581374764406,0.9854546063528731,0.05508524107518508,52,0.1749592228761785,0.12449727643569439,1.1820086613067013,1.0678378223506972,0
3.1244166673950637,1.3290271969978042,0.5033094418491794,10,1.970498920332839,2.0378280690866513,1.4816112559881063,1.9534542357908753,2
2.0346667244539987,1.0580629238512074,0.16000226705996037,35,1.1168378270552077,1.0573962746231274,1.4968391485975072,1.27039241111102,1
2.1528899300167352,1.0562797540267497,0.19754538146941367,42,0.7473926670546359,1.617334406287791,1.236838494048546,1.28261313205532,1
1.3327629610993235,1.0328909517397,0.1256315343521324,54,0.42971091571940434,0.3226244580071851,1.3190479315309471,1.2628628016610015,0
1.1274047764199282,1.0069901177605842,0.05365973244149776,66,0.1693033000864222,0.12834177482526546,1.1248763731612363,1.0919250018084794,0
1.0872498837831504,0.958872984961604,0.053870305481307564,51,0.17620691712948744,0.23796274292129674,1.0819128788021737,1.080123550973541,0
1.3653435093677238,1.0274108641838455,0.1403693530412292,49,0.42025303820135307,0.35512329000145426,1.334203985326947,1.2849075966556232,0
1.1218425460183723,1.0184203247958055,0.046396394476071905,49,0.16788824253892715,0.15181694606595444,1.1113203533206089,1.129460753129247,0
1.300623643081372,1.0048027804932471,0.10385230005468067,54,0.3422773004933882,0.274435478337503,1.2884954258991432,1.1887459661450615,0
2.750762502414655,1.101106733955338,0.31854519114028135,36,1.487308170062587,1.690137572604125,1.659776920498116,1.4494939932497233,1
1.1238904135302334,0.9845774076606126,0.05582569716949591,58,0.17458702091365164,0.20031968090142138,1.1213978131708964,1.103114663429209,0
3.9966753544982025,1.3590762692885614,0.6792687679826607,8,0.6736778694446858,3.616036716310202,1.6611590417475057,1.8399681559165193,2
2.330308732724702,1.112895205594137,0.2449800531643082,40,0.97553439570972,1.521422283106311,1.5723073061028594,1.462390265524,2
5.331532882513447,1.439862071833182,0.8607658713474514,14,5.0231357364957665,0.5457174235370591,1.8242732501552523,1.8706924004798213,2
3.6761736329632893,1.306787980977677,0.5656627046584932,14,2.7264352993974676,1.001485221150932,2.258864119121338,1.7989908772361174,2
2.2484287614600253,1.0441044174971972,0.17647363250689418,22,0.8754434935931885,1.3132617921173897,1.6013663073296625,1.292188015599704,1
1.2751275715770318,1.0253612136972665,0.09660963032864736,52,0.2678538434949172,0.3282313405386022,1.2727433460678672,1.187594453862502,0
3.9533954363220274,1.1808837941590695,0.5761758498260999,24,1.481074407784253,0.572264134252399,3.6842294097691672,1.465148257762689,1
6.600069394494316,1.5392555881132146,1.2167810191540205,6,2.5278067107958035,4.574024071967692,4.035731883905021,2.2226127468370462,2
9.561693962479945,2.0090321580750294,1.8222333829795452,14,3.2989163602904314,7.430273458744041,5.267651265328583,3.0237891510541037,2
3.848004134800323,1.1029316521672048,0.48686979470964176,35,1.5168388006039548,0.6608920484196765,3.483753073771908,1.380472348107912,1
5.9470313785667015,1.5387435828498903,1.0694727674948847,6,2.323769335731575,5.291478226179698,1.4249970849276563,2.1702022976249027,2
2.935824538594479,1.0990473831477818,0.31390010961942266,14,2.299732336951171,0.103419848502835,1.8248056304219789,1.2717841653209285,1
4.70227268505108,1.4920928684861312,0.8535646582342598,8,4.207795544651762,0.5077549078966721,2.0692975809812157,1.985953683089269,2
8.919665315359087,1.983460296959991,1.8588863912642837,12,3.2219220411227756,0.5847310521859291,8.372547442159965,2.6018672962228795,2
9.16435894938912,1.9435776760924373,1.7735031113385469,18,0.2578033773264696,1.4835777600013231,9.041466334472771,2.2572775714135562,2
2.1264756416095896,0.9972319886897671,0.21359820340259073,34,0.466337903368478,0.5311655377696085,2.0055649542527236,1.110238703622011,1
1.108662711359038,1.0000534436069843,0.04683730518635186,55,0.14936001396819876,0.218108968180972,1.1067048408198281,1.0960626284852564,0
1.1050665494218372,1.015694924260562,0.0361460833275762,52,0.1232615304769843,0.09330676709727825,1.1043324132506476,1.0900530295213815,0
2.5207041413678857,1.0731500161202217,0.2815207084846858,26,1.0715087233593543,1.0275437228086495,2.140522578222833,1.3438564112521585,1
4.446345766815835,1.356111593502672,0.745020746752298,14,0.5151286472431962,2.6429703791899075,3.5437524615281206,1.7938587302050115,2
4.276698577975682,1.238033419579,0.7468677235669605,21,1.6418093160546863,0.4632810785915859,4.026463329211406,1.580623542006654,2
1.2854473826345434,1.0152656217692901,0.10220897560466234,55,0.27774632733688126,0.29705110663000917,1.2697984576213717,1.1708283242291417,0
1.2123372277686881,1.0018722955951658,0.07873725495972021,47,0.22977114947618077,0.17757050454973103,1.204344471878477,1.1273414389729197,0
7.149362634535835,1.5833827159112719,1.243668385117124,10,5.8363122694076806,3.301156889718983,2.5105314658925457,2.2835301485132073,2
1.1902723874827583,1.0596026644121495,0.05307115201211648,46,0.1193366159038966,0.14250321614823455,1.1872380676051761,1.1492802709972059,0
1.9473874643825542,1.0033268073150274,0.15294735444412907,37,0.9542323752778727,1.2377466395569212,1.260274942342796,1.216593186493622,1
1.1709403790936106,0.9965457016912767,0.06051803213340624,50,0.19182218828811687,0.22999181926195808,1.162596892507302,1.1201409554526804,0
1.1923105950828325,1.0114471290769214,0.07541753651021196,65,0.21203268225405209,0.24489663325764907,1.1866001827752242,1.1376634966668342,0
3.5614879636820715,1.1177356467417703,0.45754477040583164,18,1.3064392801361817,1.182538079560509,3.0949986450980664,1.3584405724917463,1
3.264732762351145,1.1341076536194146,0.3781171967021021,15,2.630685299415957,0.7738325872559615,1.7717669124087565,1.3983284279155819,1
12.60212433232174,2.9401944316776873,2.7663195041085267,10,12.081927568696418,0.8111675135593588,3.490354018866141,3.7571672997523886,2
2.7978416972089604,1.1002409024678843,0.3701337023345619,24,1.0575350424127519,0.3646888796117725,2.564476519252552,1.2789349150130813,1
1.946316069073277,1.0587613321556248,0.17421975076357057,37,1.3419390677003429,0.34638219892461886,1.398411006655149,1.2815951781286483,1
6.097218569314723,1.5750823671152727,1.2017764761549499,6,0.4499587502053988,4.205338128826989,4.407567820284712,2.1173078731373627,2
1.0878647617177961,0.9941469648556247,0.0429285684905306,57,0.12279193712460983,0.1533129607954802,1.0876895849912627,1.0800579794863512,0
1.234681056812627,1.0150777665766837,0.0934853539754085,52,0.3008473369573727,0.3529212619797105,1.2279075188541113,1.208494873409431,0
1.9150650196006982,1.0269933431812306,0.16768707880270825,42,0.3198219956874716,1.5418945873567949,1.1931433231145816,1.2558072025481686,1
1.1215325807481147,0.9725220665965831,0.07452989675089092,45,0.22318108517045115,0.15640718394985156,1.114278993737836,1.0871849030631247,0
1.3460505430121283,1.0540172960443444,0.13221586197042887,56,0.31220614045419554,0.37540532194758985,1.3256119898068135,1.2750869511414198,0
1.1239517068578928,1.0171693248486173,0.03935723307529035,52,0.11104030991238302,0.15958665398599833,1.123116791835603,1.1177280855845462,0
3.7480008935095586,1.208018180120741,0.5047921717809334,16,2.379665932435109,2.12222396790842,1.9699914156643508,1.6355002295970837,2
1.2080830138838496,1.0224114665681079,0.060059687203989943,48,0.1886596989649599,0.21957187312086968,1.203298533551388,1.1402704514277568,0
2.1906195524499097,1.041185293244194,0.2267183616436751,40,0.4563061457733193,0.8615759738758219,1.9629018303549473,1.253487880936453,1
1.3034820894785057,1.0142220545233325,0.12862576971855397,59,0.3335222459994129,0.3485177555919396,1.300905317166377,1.1901874189713273,0
1.2319897947162493,0.9941280817415834,0.09902330389620372,57,0.2873156181676726,0.2985991973809886,1.2230192254397232,1.1751523749157702,0
1.110604783987062,1.0118859942530514,0.04068530544642507,58,0.15195237873985834,0.1632681491084003,1.1076093758678407,1.129653483999369,0
5.036726807840655,1.418353344796085,0.9506272593913535,18,1.5603856816221904,1.1251340048412282,4.654877756994173,1.8637122669775237,2
1.0967976511335975,1.0080897468548975,0.0411410435867009,52,0.1453964372263475,0.12362772325169544,1.0951590655271093,1.1062404732484419,0
4.302328958911395,1.118630240974517,0.5643899020635644,22,1.0274954860017391,0.4134279052804541,4.159714928192469,1.328471948062774,1
5.800128140720496,1.7026054333381666,1.1332650085267235,8,4.172137939546969,2.5700234769331547,3.1614166796647734,2.612703152254541,2
2.026592783993869,1.037779871248845,0.1967463130787805,50,1.1728913955621778,0.6619558766548622,1.585204173520239,1.3410727881262485,1
3.2490942369087894,1.0793964343114164,0.3769146110428296,35,0.3561646265439823,0.8556765350919597,3.1669924218802525,1.321340608435054,1
2.509710426809709,1.1681212946418007,0.32088218967782717,25,1.1475898405492073,1.6646119625872058,1.5594724741714396,1.6183520973205379,2
3.6320160754026305,1.1445571602419335,0.4306985118487427,6,3.0187322261445098,1.559652719660357,1.2830743988077198,1.4030207725531332,1
7.982398973525684,1.780379449772643,1.6523688460330783,7,1.025375690842295,1.305235644668688,7.8079227696654305,2.1741080509588198,2
1.9038364420445022,1.0310483535716615,0.15802546427104514,37,1.401513664408382,0.6143495845416689,1.1914737364465178,1.2380648852017182,1
3.5027322032260013,1.1837074826680694,0.497857695614592,24,0.598361398185233,1.7118103582244506,3.0379862688055854,1.5145223522024631,2
7.931120460965151,1.8359187125698115,1.6686476224653148,8,2.412663954531484,1.2792325643935138,7.4461593090021765,2.4105593815530275,2
1.481896372543508,1.044956164251254,0.13305629679943323,51,0.3879820205955008,0.36392213355917985,1.48110304757842,1.2395714521571175,0
2.5477046272158694,1.0613437641841048,0.23362991890029935,24,0.9679962887662923,1.4699639114818641,1.8420065557464165,1.298900675584065,1
1.2089458672836504,1.0163094034294162,0.06556789643620214,61,0.1930143287798196,0.2326437817031572,1.2076936028438925,1.1307545416704634,0
1.1770840900410535,0.9963294668249395,0.08525482014329809,45,0.24963205346776954,0.23028499561900495,1.1597717579267428,1.1423499925187621,0
4.5312869104414775,1.2088717894127867,0.661566991268183,18,1.1212838697383452,1.3470020982520567,4.205138962540264,1.5357354535048862,2
1.2846202574790513,1.039695425528652,0.11926244354436581,46,0.34276523205121895,0.26391143276433066,1.271746983727113,1.2187692126638168,0
1.164938776630457,1.0494231071744071,0.046204133364102985,55,0.13079767735198977,0.19580138305064784,1.1615591818568503,1.1616902675707346,0
1.1167726504241349,1.0063770335335809,0.04468672674476269,54,0.12468113572164022,0.11091111242659721,1.1121790724602136,1.0812635929778527,0
1.168501922960172,0.9672126650009579,0.08285639592983146,43,0.26635899128422125,0.3717656933179558,1.147573360537146,1.1313386243602792,0
2.3893514931631827,1.1718382761669779,0.30484252891733765,26,1.737115409641706,0.8562963227645481,1.692654143860796,1.5642909938692255,2
2.7981987762115255,1.0405559947643437,0.2594637132075312,44,2.0104579038724726,0.3783330894273969,1.9226930143317518,1.2814327933779561,1
4.6763948669481,1.1943589746052055,0.6583005494122571,12,2.2430300344995433,1.2767156642105268,3.899677208271345,1.4992367278788163,1
14.038631834135323,3.166987293200385,2.9712383965708717,14,13.002282568267058,0.5550450066367278,5.280573595975427,4.039373830691445,2
1.1686469749545767,1.0151439395262747,0.07161736523317158,45,0.23770391718967354,0.25008280521800297,1.1677973356938982,1.147969426655277,0
1.2457257580057615,0.9937336880852894,0.11692066446944058,51,0.26189883715873225,0.2667964219839027,1.2210801628685806,1.1504653535411415,0
1.2068824567281586,1.0072094033321795,0.0943079287851517,50,0.25772177693849774,0.3435232872301019,1.2047815924100675,1.1688917056167027,0
3.596277352192463,1.0581274558544935,0.4547024761142024,26,0.27500160750700847,0.3345512825420345,3.5853114034898312,1.2360831670819628,1
3.8182135624953872,1.2577090171428411,0.5872706007708993,6,3.577907327753749,0.6113431328755229,1.1917075153692895,1.631345024781046,2
1.1297932327262974,1.032191842610758,0.0382272824717689,43,0.12812914408770973,0.08533735033554188,1.1277358608943222,1.1119248546134575,0
2.927003943867115,1.1149368778753874,0.3251284428474711,32,2.1390689904208617,1.6788119852258923,1.3262718056155,1.495004296680177,1
3.8167321306993536,1.3035311657845445,0.6282313134766849,14,1.286853813404815,3.3973425746720856,1.251846609852877,1.8178298637530543,2
6.2192622824680015,1.4975696860685446,1.035014770791465,8,1.176705238342529,5.941900529279477,1.5923324534540406,2.0347058987222497,2
3.595293101422524,1.125052079235814,0.47245917558534023,20,2.0331624993159356,0.8307599972228882,2.8464399806646195,1.4351761217775048,1
1.1697639760481655,1.0173245953515804,0.07521659108064516,54,0.20555678693800175,0.20870851823474448,1.1629800863549782,1.1436178756974342,0
1.3670405762892222,0.9765735994777942,0.14164625788871762,45,0.3408033093901798,0.3723197522865971,1.352773894484847,1.1714861163050962,0
4.387012946601722,1.4482190027164357,0.7176407619277395,14,0.9662542928933838,4.06407985498069,1.38876059126709,2.016890050961014,2
1.9653934850982424,1.0264324971662055,0.21259268042506319,47,0.6872862188865688,0.4301905546131503,1.826187085323934,1.2532345451206743,1
2.561680263940965,1.0521363437628113,0.31318849865989346,24,0.4355867985890662,0.3548709652421827,2.530958131921369,1.265365715627035,1
1.2266775757480393,0.9831417985282335,0.10280659498774193,58,0.3697381812749176,0.3617330410065355,1.2064067498463071,1.1527919130730326,0
5.239107742710921,1.2685500563019372,0.7603871585019382,12,4.364773287729071,2.6815745100163926,1.3759120240355323,1.711944486924879,1
7.819463347768764,1.617828005951054,1.3888279029507686,8,0.9761253433994335,6.079469251418959,4.819879664693281,2.1874500680409317,2
1.6465144183370264,1.045099794626397,0.15612348787933186,42,0.7911724654264837,1.107593085363995,1.3302987908559347,1.2841534596346065,1
3.377183411720579,1.1256267009067273,0.4220765954281009,10,0.8670707139474086,2.675962184536852,1.8741408767604755,1.425815472086782,1
7.029537180839449,1.5923862667259905,1.309621215050146,6,4.744208959975651,0.9809247689041996,5.093590179690668,2.1708297906044205,2
1.267120128569155,0.999411255384434,0.10637210370367646,53,0.40743563635991387,0.2396508058541568,1.2388820706244734,1.212199124042141,0
1.348730505118806,0.9786333985096529,0.14771189292226658,48,0.3544887115238913,0.510846944921424,1.3265027773561582,1.1796870589517985,0
1.256852653501816,1.007453522058511,0.09438989430429753,55,0.24069687417260666,0.274165432571267,1.2541003399619441,1.151937448696622,0
3.5208225177869332,1.1278977239096124,0.38273533624072237,31,0.6339480309160237,1.854824211189494,2.9712175158161775,1.3777889307622484,1
1.1767518096384006,1.046966193102977,0.058720277436734435,48,0.1959153930562705,0.16558743474284104,1.1727701584454224,1.1714599588838666,0
5.510715366326901,1.609458791638666,0.9956896583855015,10,5.062267501773375,0.6137964707301767,2.1715449868498027,2.1660451347721312,2
2.3564385335629923,1.0483453254428041,0.24170753102801812,36,0.3923073158089628,0.7625972160975093,2.2500387870102254,1.2727617287351756,1
2.8759710544386263,1.0641007478214264,0.28649594274025014,32,1.503327548456197,1.2068591952812577,2.134175876254481,1.326671496609717,1
1.8921582139272486,1.0606652777794945,0.16115474000635907,33,0.2641033722405453,0.5042294858532045,1.80946901983972,1.215637832499531,1
13.905560150570956,2.469875535784787,2.761199437681336,10,0.44966882822448023,12.823316224527746,5.369054176128807,3.160298889831132,2
5.567586832792941,1.4162427710089662,0.8729144312587466,12,3.6715725727452972,2.134457920634046,3.7166064860463033,1.9891421322981708,2
2.970436799411332,1.0696805228225847,0.36609873583823455,32,0.4095302077819093,1.3184537842474897,2.6829972102595723,1.335844274704475,1
4.159997904014313,1.287411383615276,0.7104200063663135,12,1.5541859864241867,1.913102458657188,3.351138234046154,1.7697964219147715,2
